2022-06-03;GGBR4;0;30,190;100;100350723;780;1;2022-06-03
2022-06-03;GGBR4;0;30,190;300;100350817;790;1;2022-06-03
2022-06-03;GGBR4;0;30,170;100;100350993;800;1;2022-06-03
2022-06-03;GGBR4;0;30,170;200;100350993;810;1;2022-06-03
2022-06-03;GGBR4;0;30,170;200;100352570;820;1;2022-06-03
2022-06-03;GGBR4;0;30,170;100;100352570;830;1;2022-06-03
2022-06-03;GGBR4;0;30,170;300;100354527;840;1;2022-06-03
2022-06-03;GGBR4;0;30,170;100;100354637;850;1;2022-06-03
2022-06-03;GGBR4;0;30,170;100;100354637;860;1;2022-06-03
2022-06-03;GGBR4;0;30,170;300;100354637;870;1;2022-06-03
2022-06-03;GGBR4;0;30,160;200;100354827;880;1;2022-06-03
2022-06-03;GGBR4;0;30,160;100;100354827;890;1;2022-06-03
2022-06-03;GGBR4;0;30,160;100;100354900;900;1;2022-06-03
2022-06-03;GGBR4;0;30,160;200;100354900;910;1;2022-06-03
2022-06-03;GGBR4;0;30,160;700;100354907;920;1;2022-06-03
2022-06-03;GGBR4;0;30,150;100;100354907;930;1;2022-06-03
2022-06-03;GGBR4;0;30,150;100;100355070;940;1;2022-06-03
2022-06-03;GGBR4;0;30,150;200;100355070;950;1;2022-06-03
2022-06-03;GGBR4;0;30,150;300;100355197;960;1;2022-06-03
2022-06-03;GGBR4;0;30,150;400;100355197;970;1;2022-06-03
2022-06-03;GGBR4;0;30,150;100;100355197;980;1;2022-06-03
2022-06-03;GGBR4;0;30,140;100;100355200;990;1;2022-06-03
2022-06-03;GGBR4;0;30,140;100;100355200;1000;1;2022-06-03
2022-06-03;GGBR4;0;30,140;200;100355200;1010;1;2022-06-03
2022-06-03;GGBR4;0;30,140;900;100355200;1020;1;2022-06-03
2022-06-03;GGBR4;0;30,150;100;100356217;1030;1;2022-06-03
2022-06-03;GGBR4;0;30,150;100;100356220;1040;1;2022-06-03
2022-06-03;GGBR4;0;30,140;100;100356220;1050;1;2022-06-03
2022-06-03;GGBR4;0;30,140;100;100356220;1060;1;2022-06-03
2022-06-03;GGBR4;0;30,140;200;100356220;1070;1;2022-06-03
2022-06-03;GGBR4;0;30,140;100;100356220;1080;1;2022-06-03
2022-06-03;GGBR4;0;30,140;900;100356220;1090;1;2022-06-03
2022-06-03;GGBR4;0;30,130;100;100356687;1100;1;2022-06-03
2022-06-03;GGBR4;0;30,130;100;100357947;1110;1;2022-06-03
2022-06-03;GGBR4;0;30,130;100;100357947;1120;1;2022-06-03
2022-06-03;GGBR4;0;30,130;100;100357947;1130;1;2022-06-03
2022-06-03;GGBR4;0;30,130;500;100357947;1140;1;2022-06-03
2022-06-03;GGBR4;0;30,120;100;100357947;1150;1;2022-06-03
2022-06-03;GGBR4;0;30,120;100;100357947;1160;1;2022-06-03
2022-06-03;GGBR4;0;30,120;900;100357947;1170;1;2022-06-03
2022-06-03;GGBR4;0;30,120;500;100357947;1180;1;2022-06-03
2022-06-03;GGBR4;0;30,120;100;100357953;1190;1;2022-06-03
2022-06-03;GGBR4;0;30,110;200;100358103;1200;1;2022-06-03
2022-06-03;GGBR4;0;30,110;500;100358103;1210;1;2022-06-03
2022-06-03;GGBR4;0;30,110;400;100358103;1220;1;2022-06-03
2022-06-03;GGBR4;0;30,110;100;100358103;1230;1;2022-06-03
2022-06-03;GGBR4;0;30,160;100;100402257;1240;1;2022-06-03
2022-06-03;GGBR4;0;30,160;100;100402257;1250;1;2022-06-03
2022-06-03;GGBR4;0;30,170;100;100402257;1260;1;2022-06-03
2022-06-03;GGBR4;0;30,170;500;100402257;1270;1;2022-06-03
2022-06-03;GGBR4;0;30,110;200;100402703;1280;1;2022-06-03
2022-06-03;GGBR4;0;30,110;100;100402703;1290;1;2022-06-03
2022-06-03;GGBR4;0;30,110;200;100402703;1300;1;2022-06-03
2022-06-03;GGBR4;0;30,100;300;100405303;1310;1;2022-06-03
2022-06-03;GGBR4;0;30,090;100;100405303;1320;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100405347;1330;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100405347;1340;1;2022-06-03
2022-06-03;GGBR4;0;30,100;100;100405460;1350;1;2022-06-03
2022-06-03;GGBR4;0;30,130;100;100405510;1360;1;2022-06-03
2022-06-03;GGBR4;0;30,130;1000;100408610;1370;1;2022-06-03
2022-06-03;GGBR4;0;30,090;100;100415513;1380;1;2022-06-03
2022-06-03;GGBR4;0;30,090;100;100415513;1390;1;2022-06-03
2022-06-03;GGBR4;0;30,090;100;100415513;1400;1;2022-06-03
2022-06-03;GGBR4;0;30,100;100;100415593;1410;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100420670;1420;1;2022-06-03
2022-06-03;GGBR4;0;30,080;200;100420670;1430;1;2022-06-03
2022-06-03;GGBR4;0;30,080;300;100420737;1440;1;2022-06-03
2022-06-03;GGBR4;0;30,080;9500;100420737;1450;1;2022-06-03
2022-06-03;GGBR4;0;30,070;100;100420740;1460;1;2022-06-03
2022-06-03;GGBR4;0;30,070;200;100420740;1470;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100420740;1480;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100420740;1490;1;2022-06-03
2022-06-03;GGBR4;0;30,060;200;100420740;1500;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100420740;1510;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100420740;1520;1;2022-06-03
2022-06-03;GGBR4;0;30,050;600;100420740;1530;1;2022-06-03
2022-06-03;GGBR4;0;30,050;200;100420740;1540;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100420810;1550;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100420810;1560;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100420810;1570;1;2022-06-03
2022-06-03;GGBR4;0;30,040;300;100420877;1580;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100421027;1590;1;2022-06-03
2022-06-03;GGBR4;0;30,040;200;100421030;1600;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100421583;1610;1;2022-06-03
2022-06-03;GGBR4;0;30,030;700;100421583;1620;1;2022-06-03
2022-06-03;GGBR4;0;30,070;100;100421710;1630;1;2022-06-03
2022-06-03;GGBR4;0;30,070;100;100421710;1640;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100421710;1650;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100422647;1660;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100424447;1670;1;2022-06-03
2022-06-03;GGBR4;0;30,060;200;100424450;1680;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100425483;1690;1;2022-06-03
2022-06-03;GGBR4;0;30,030;700;100425483;1700;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100425483;1710;1;2022-06-03
2022-06-03;GGBR4;0;30,030;700;100425483;1720;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100425483;1730;1;2022-06-03
2022-06-03;GGBR4;0;30,030;900;100425483;1740;1;2022-06-03
2022-06-03;GGBR4;0;30,040;700;100426590;1750;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100426590;1760;1;2022-06-03
2022-06-03;GGBR4;0;30,030;5500;100428257;1770;1;2022-06-03
2022-06-03;GGBR4;0;30,030;3600;100428257;1780;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100428257;1790;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100428257;1800;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100428257;1810;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100428257;1820;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100428257;1830;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100428257;1840;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100428257;1850;1;2022-06-03
2022-06-03;GGBR4;0;30,000;1700;100428257;1860;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100428257;1870;1;2022-06-03
2022-06-03;GGBR4;0;30,000;600;100428257;1880;1;2022-06-03
2022-06-03;GGBR4;0;30,000;500;100428257;1890;1;2022-06-03
2022-06-03;GGBR4;0;30,000;600;100428257;1900;1;2022-06-03
2022-06-03;GGBR4;0;30,000;500;100428257;1910;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100428257;1920;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100428257;1930;1;2022-06-03
2022-06-03;GGBR4;0;29,990;200;100428257;1940;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100428257;1950;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100428417;1960;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100428817;1970;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100428817;1980;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100428817;1990;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100428817;2000;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100428817;2010;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100428817;2020;1;2022-06-03
2022-06-03;GGBR4;0;30,050;400;100428817;2030;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100429527;2040;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100429527;2050;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100433183;2060;1;2022-06-03
2022-06-03;GGBR4;0;29,990;700;100433183;2070;1;2022-06-03
2022-06-03;GGBR4;0;29,990;200;100433183;2080;1;2022-06-03
2022-06-03;GGBR4;0;29,990;500;100434463;2090;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100435493;2100;1;2022-06-03
2022-06-03;GGBR4;0;29,980;700;100435493;2110;1;2022-06-03
2022-06-03;GGBR4;0;29,980;800;100435493;2120;1;2022-06-03
2022-06-03;GGBR4;0;29,970;100;100436500;2130;1;2022-06-03
2022-06-03;GGBR4;0;29,980;400;100436613;2140;1;2022-06-03
2022-06-03;GGBR4;0;29,980;400;100436613;2150;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100436613;2160;1;2022-06-03
2022-06-03;GGBR4;0;29,990;300;100436623;2170;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100436623;2180;1;2022-06-03
2022-06-03;GGBR4;0;29,970;100;100436720;2190;1;2022-06-03
2022-06-03;GGBR4;0;29,970;400;100436720;2200;1;2022-06-03
2022-06-03;GGBR4;0;29,970;400;100436720;2210;1;2022-06-03
2022-06-03;GGBR4;0;29,970;700;100436720;2220;1;2022-06-03
2022-06-03;GGBR4;0;29,960;100;100436720;2230;1;2022-06-03
2022-06-03;GGBR4;0;29,960;100;100436720;2240;1;2022-06-03
2022-06-03;GGBR4;0;29,960;100;100436720;2250;1;2022-06-03
2022-06-03;GGBR4;0;29,980;400;100436730;2260;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100439057;2270;1;2022-06-03
2022-06-03;GGBR4;0;30,020;400;100439057;2280;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100439057;2290;1;2022-06-03
2022-06-03;GGBR4;0;30,040;200;100439057;2300;1;2022-06-03
2022-06-03;GGBR4;0;30,050;500;100439057;2310;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100439057;2320;1;2022-06-03
2022-06-03;GGBR4;0;30,050;500;100439057;2330;1;2022-06-03
2022-06-03;GGBR4;0;30,050;2000;100439057;2340;1;2022-06-03
2022-06-03;GGBR4;0;30,050;200;100439057;2350;1;2022-06-03
2022-06-03;GGBR4;0;30,020;5100;100439057;2360;1;2022-06-03
2022-06-03;GGBR4;0;30,020;4400;100439057;2370;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100439057;2380;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100439143;2390;1;2022-06-03
2022-06-03;GGBR4;0;30,070;100;100439143;2400;1;2022-06-03
2022-06-03;GGBR4;0;30,070;200;100439143;2410;1;2022-06-03
2022-06-03;GGBR4;0;30,070;400;100439143;2420;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100439143;2430;1;2022-06-03
2022-06-03;GGBR4;0;30,080;200;100439143;2440;1;2022-06-03
2022-06-03;GGBR4;0;30,080;100;100439143;2450;1;2022-06-03
2022-06-03;GGBR4;0;30,080;400;100439143;2460;1;2022-06-03
2022-06-03;GGBR4;0;30,080;400;100439143;2470;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100439437;2480;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100439437;2490;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100440460;2500;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100440460;2510;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100440463;2520;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100444197;2530;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100444197;2540;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100445910;2550;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100445910;2560;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100445920;2570;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100451060;2580;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100451060;2590;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100451060;2600;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100451767;2610;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100451767;2620;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100451767;2630;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100456087;2640;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100456087;2650;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100456087;2660;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100456087;2670;1;2022-06-03
2022-06-03;GGBR4;0;30,010;800;100456087;2680;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100456363;2690;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100456580;2700;1;2022-06-03
2022-06-03;GGBR4;0;30,060;100;100510807;2710;1;2022-06-03
2022-06-03;GGBR4;0;30,010;600;100517013;2720;1;2022-06-03
2022-06-03;GGBR4;0;30,010;300;100517013;2730;1;2022-06-03
2022-06-03;GGBR4;0;30,010;300;100517013;2740;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100517013;2750;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100517013;2760;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100530680;2770;1;2022-06-03
2022-06-03;GGBR4;0;30,050;100;100532090;2780;1;2022-06-03
2022-06-03;GGBR4;0;30,060;400;100532090;2790;1;2022-06-03
2022-06-03;GGBR4;0;30,060;300;100532090;2800;1;2022-06-03
2022-06-03;GGBR4;0;30,010;500;100541873;2810;1;2022-06-03
2022-06-03;GGBR4;0;30,010;1900;100541873;2820;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100555160;2830;1;2022-06-03
2022-06-03;GGBR4;0;30,030;300;100556870;2840;1;2022-06-03
2022-06-03;GGBR4;0;30,040;200;100556870;2850;1;2022-06-03
2022-06-03;GGBR4;0;30,020;200;100557063;2860;1;2022-06-03
2022-06-03;GGBR4;0;30,020;200;100557063;2870;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100601827;2880;1;2022-06-03
2022-06-03;GGBR4;0;30,010;2000;100601827;2890;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100601827;2900;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100601827;2910;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100601827;2920;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100601827;2930;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100601827;2940;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100601830;2950;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100601830;2960;1;2022-06-03
2022-06-03;GGBR4;0;29,990;500;100601830;2970;1;2022-06-03
2022-06-03;GGBR4;0;29,990;600;100601830;2980;1;2022-06-03
2022-06-03;GGBR4;0;29,990;400;100604430;2990;1;2022-06-03
2022-06-03;GGBR4;0;29,990;400;100604430;3000;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100604687;3010;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100608157;3020;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100614067;3030;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100614067;3040;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100614067;3050;1;2022-06-03
2022-06-03;GGBR4;0;30,020;400;100614067;3060;1;2022-06-03
2022-06-03;GGBR4;0;30,020;100;100614067;3070;1;2022-06-03
2022-06-03;GGBR4;0;30,020;400;100614067;3080;1;2022-06-03
2022-06-03;GGBR4;0;30,020;200;100614067;3090;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100614550;3100;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100617520;3110;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100617520;3120;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100617520;3130;1;2022-06-03
2022-06-03;GGBR4;0;29,980;400;100617520;3140;1;2022-06-03
2022-06-03;GGBR4;0;29,980;400;100617520;3150;1;2022-06-03
2022-06-03;GGBR4;0;29,970;800;100617520;3160;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100627173;3170;1;2022-06-03
2022-06-03;GGBR4;0;30,030;400;100627173;3180;1;2022-06-03
2022-06-03;GGBR4;0;30,030;400;100632147;3190;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100638280;3200;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100638623;3210;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100643220;3220;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100643220;3230;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100643480;3240;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100643480;3250;1;2022-06-03
2022-06-03;GGBR4;0;29,980;300;100643490;3260;1;2022-06-03
2022-06-03;GGBR4;0;29,980;300;100643490;3270;1;2022-06-03
2022-06-03;GGBR4;0;29,980;300;100643730;3280;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100643740;3290;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100643740;3300;1;2022-06-03
2022-06-03;GGBR4;0;29,980;300;100644087;3310;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100644087;3320;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100658413;3330;1;2022-06-03
2022-06-03;GGBR4;0;29,970;900;100711247;3340;1;2022-06-03
2022-06-03;GGBR4;0;29,970;100;100712613;3350;1;2022-06-03
2022-06-03;GGBR4;0;29,970;200;100713583;3360;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100718583;3370;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100718583;3380;1;2022-06-03
2022-06-03;GGBR4;0;29,990;300;100720153;3390;1;2022-06-03
2022-06-03;GGBR4;0;29,990;600;100720153;3400;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100720153;3410;1;2022-06-03
2022-06-03;GGBR4;0;29,970;300;100724310;3420;1;2022-06-03
2022-06-03;GGBR4;0;29,990;700;100729353;3430;1;2022-06-03
2022-06-03;GGBR4;0;29,990;500;100729353;3440;1;2022-06-03
2022-06-03;GGBR4;0;30,010;600;100729377;3450;1;2022-06-03
2022-06-03;GGBR4;0;30,030;100;100729477;3460;1;2022-06-03
2022-06-03;GGBR4;0;30,040;400;100729477;3470;1;2022-06-03
2022-06-03;GGBR4;0;30,040;500;100729477;3480;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100729477;3490;1;2022-06-03
2022-06-03;GGBR4;0;30,040;300;100729487;3500;1;2022-06-03
2022-06-03;GGBR4;0;30,040;100;100729487;3510;1;2022-06-03
2022-06-03;GGBR4;0;30,010;200;100735523;3520;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100736873;3530;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100736877;3540;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100740370;3550;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100740370;3560;1;2022-06-03
2022-06-03;GGBR4;0;30,000;600;100740373;3570;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100744590;3580;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100744590;3590;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100746680;3600;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100751537;3610;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100751537;3620;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100751537;3630;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100751537;3640;1;2022-06-03
2022-06-03;GGBR4;0;29,990;400;100751537;3650;1;2022-06-03
2022-06-03;GGBR4;0;29,990;100;100751537;3660;1;2022-06-03
2022-06-03;GGBR4;0;30,000;500;100801217;3670;1;2022-06-03
2022-06-03;GGBR4;0;30,000;100;100804473;3680;1;2022-06-03
2022-06-03;GGBR4;0;30,010;100;100809447;3690;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100809447;3700;1;2022-06-03
2022-06-03;GGBR4;0;30,010;400;100809447;3710;1;2022-06-03
2022-06-03;GGBR4;0;30,020;700;100809447;3720;1;2022-06-03
2022-06-03;GGBR4;0;30,020;400;100809447;3730;1;2022-06-03
2022-06-03;GGBR4;0;30,000;300;100810203;3740;1;2022-06-03
2022-06-03;GGBR4;0;30,000;200;100810220;3750;1;2022-06-03
2022-06-03;GGBR4;0;29,980;100;100810367;3760;1;2022-06-03
2022-06-03;GGBR4;0;29,980;200;100810373;3770;1;2022-06-03
2022-06-03;GGBR4;0;29,970;500;100810480;3780;1;2022-06-03
2022-06-03;GGBR4;0;29,970;300;100810887;3790;1;2022-06-03
2022-06-03;GGBR4;0;29,980;300;100813950;3800;1;2022-06-03
